Group,Project,Site,Country,WMO Code,Latitude,Longitude,Altitude,Type of Site,Source of Information,Sample Name,Media Type,Date,Begin of Period,End of Period,Comment,O18,O18 Provider,H2,H2 Provider,H3,H3 Error,H3 Provider,Precipitation,Air Temperature,Vapour Pressure
GNIP,GNIP/M/SI/01,LJUBLJANA,SI,1401500,46.095,14.597,282,Precipitation collectors - unknown,"[Partners: JSI, ARSO], [Info: 1984-1992 @ ARSO, 1992-2000/08 @ JSI, 2000/09-present @ JSI Research Reactor Centre.], [Reference: Vreca et al. 2006, Vreca et al. 2014]",198407,Water - Precipitation - rain,1984-07-15,1984-07-01,1984-07-31,Meteorological data obtained from the Slovenian Environment Agency (ARSO - http://meteo.arso.gov.si/met/en/),-5.73,Jozef Stefan Institute,-37,Jozef Stefan Institute,41.3,2.040416667,Ruder Boskovic Institute,128,18.9,15.1
GNIP,GNIP/M/SI/01,LJUBLJANA,SI,1401500,46.095,14.597,282,Precipitation collectors - unknown,"[Partners: JSI, ARSO], [Info: 1984-1992 @ ARSO, 1992-2000/08 @ JSI, 2000/09-present @ JSI Research Reactor Centre.], [Reference: Vreca et al. 2006, Vreca et al. 2014]",198408,Water - Precipitation - rain,1984-08-15,1984-08-01,1984-08-31,Meteorological data obtained from the Slovenian Environment Agency (ARSO - http://meteo.arso.gov.si/met/en/),-6.34,Jozef Stefan Institute,-40,Jozef Stefan Institute,31.9,1.794583333,Ruder Boskovic Institute,128,18.3,15.2
GNIP,GNIP/M/SI/01,LJUBLJANA,SI,1401500,46.095,14.597,282,Precipitation collectors - unknown,"[Partners: JSI, ARSO], [Info: 1984-1992 @ ARSO, 1992-2000/08 @ JSI, 2000/09-present @ JSI Research Reactor Centre.], [Reference: Vreca et al. 2006, Vreca et al. 2014]",198409,Water - Precipitation - rain,1984-09-15,1984-09-01,1984-09-30,Meteorological data obtained from the Slovenian Environment Agency (ARSO - http://meteo.arso.gov.si/met/en/),-6.21,Jozef Stefan Institute,-39,Jozef Stefan Institute,27.8,1.876527778,Ruder Boskovic Institute,150,14.9,13.7
GNIP,GNIP/M/SI/01,LJUBLJANA,SI,1401500,46.095,14.597,282,Precipitation collectors - unknown,"[Partners: JSI, ARSO], [Info: 1984-1992 @ ARSO, 1992-2000/08 @ JSI, 2000/09-present @ JSI Research Reactor Centre.], [Reference: Vreca et al. 2006, Vreca et al. 2014]",198410,Water - Precipitation - rain,1984-10-15,1984-10-01,1984-10-31,Meteorological data obtained from the Slovenian Environment Agency (ARSO - http://meteo.arso.gov.si/met/en/),-7.06,Jozef Stefan Institute,-44,Jozef Stefan Institute,39.7,1.925694444,Ruder Boskovic Institute,147,11.6,11.5
GNIP,GNIP/M/SI/01,LJUBLJANA,SI,1401500,46.095,14.597,282,Precipitation collectors - unknown,"[Partners: JSI, ARSO], [Info: 1984-1992 @ ARSO, 1992-2000/08 @ JSI, 2000/09-present @ JSI Research Reactor Centre.], [Reference: Vreca et al. 2006, Vreca et al. 2014]",198411,"Water - Precipitation - rain & snow (""mixed"")",1984-11-15,1984-11-01,1984-11-30,Meteorological data obtained from the Slovenian Environment Agency (ARSO - http://meteo.arso.gov.si/met/en/),-9.35,Jozef Stefan Institute,-66,Jozef Stefan Institute,19,2.097777778,Ruder Boskovic Institute,80,5.3,7.6
GNIP,GNIP/M/SI/01,LJUBLJANA,SI,1401500,46.095,14.597,282,Precipitation collectors - unknown,"[Partners: JSI, ARSO], [Info: 1984-1992 @ ARSO, 1992-2000/08 @ JSI, 2000/09-present @ JSI Research Reactor Centre.], [Reference: Vreca et al. 2006, Vreca et al. 2014]",198412,"Water - Precipitation - rain & snow (""mixed"")",1984-12-15,1984-12-01,1984-12-31,Meteorological data obtained from the Slovenian Environment Agency (ARSO - http://meteo.arso.gov.si/met/en/),-6.39,Jozef Stefan Institute,-41,Jozef Stefan Institute,19,1.810972222,Ruder Boskovic Institute,101,1.2,5.9
GNIP,GNIP/M/SI/01,LJUBLJANA,SI,1401500,46.095,14.597,282,Precipitation collectors - unknown,"[Partners: JSI, ARSO], [Info: 1984-1992 @ ARSO, 1992-2000/08 @ JSI, 2000/09-present @ JSI Research Reactor Centre.], [Reference: Vreca et al. 2006, Vreca et al. 2014]",198501,"Water - Precipitation - rain & snow (""mixed"")",1985-01-15,1985-01-01,1985-01-31,Meteorological data obtained from the Slovenian Environment Agency (ARSO - http://meteo.arso.gov.si/met/en/),-13.78,Jozef Stefan Institute,-110,Jozef Stefan Institute,,,,141,-5,3.9
GNIP,GNIP/M/SI/01,LJUBLJANA,SI,1401500,46.095,14.597,282,Precipitation collectors - unknown,"[Partners: JSI, ARSO], [Info: 1984-1992 @ ARSO, 1992-2000/08 @ JSI, 2000/09-present @ JSI Research Reactor Centre.], [Reference: Vreca et al. 2006, Vreca et al. 2014]",198502,"Water - Precipitation - rain & snow (""mixed"")",1985-02-15,1985-02-01,1985-02-28,Meteorological data obtained from the Slovenian Environment Agency (ARSO - http://meteo.arso.gov.si/met/en/),-12.78,Jozef Stefan Institute,-94,Jozef Stefan Institute,,,,50,-2.4,3.9
GNIP,GNIP/M/SI/01,LJUBLJANA,SI,1401500,46.095,14.597,282,Precipitation collectors - unknown,"[Partners: JSI, ARSO], [Info: 1984-1992 @ ARSO, 1992-2000/08 @ JSI, 2000/09-present @ JSI Research Reactor Centre.], [Reference: Vreca et al. 2006, Vreca et al. 2014]",198503,"Water - Precipitation - rain & snow (""mixed"")",1985-03-15,1985-03-01,1985-03-31,Meteorological data obtained from the Slovenian Environment Agency (ARSO - http://meteo.arso.gov.si/met/en/),-14.12,Jozef Stefan Institute,-104,Jozef Stefan Institute,,,,175,4.2,6.5
GNIP,GNIP/M/SI/01,LJUBLJANA,SI,1401500,46.095,14.597,282,Precipitation collectors - unknown,"[Partners: JSI, ARSO], [Info: 1984-1992 @ ARSO, 1992-2000/08 @ JSI, 2000/09-present @ JSI Research Reactor Centre.], [Reference: Vreca et al. 2006, Vreca et al. 2014]",198504,"Water - Precipitation - rain & snow (""mixed"")",1985-04-15,1985-04-01,1985-04-30,Meteorological data obtained from the Slovenian Environment Agency (ARSO - http://meteo.arso.gov.si/met/en/),-9.03,Jozef Stefan Institute,-63,Jozef Stefan Institute,,,,200,9.3,7.5
GNIP,GNIP/M/SI/01,LJUBLJANA,SI,1401500,46.095,14.597,282,Precipitation collectors - unknown,"[Partners: JSI, ARSO], [Info: 1984-1992 @ ARSO, 1992-2000/08 @ JSI, 2000/09-present @ JSI Research Reactor Centre.], [Reference: Vreca et al. 2006, Vreca et al. 2014]",198505,"Water - Precipitation - rain & snow (""mixed"")",1985-05-15,1985-05-01,1985-05-31,Meteorological data obtained from the Slovenian Environment Agency (ARSO - http://meteo.arso.gov.si/met/en/),-8.76,Jozef Stefan Institute,-62,Jozef Stefan Institute,,,,122,15.2,11.7
GNIP,GNIP/M/SI/01,LJUBLJANA,SI,1401500,46.095,14.597,282,Precipitation collectors - unknown,"[Partners: JSI, ARSO], [Info: 1984-1992 @ ARSO, 1992-2000/08 @ JSI, 2000/09-present @ JSI Research Reactor Centre.], [Reference: Vreca et al. 2006, Vreca et al. 2014]",198506,Water - Precipitation - rain,1985-06-15,1985-06-01,1985-06-30,Meteorological data obtained from the Slovenian Environment Agency (ARSO - http://meteo.arso.gov.si/met/en/),-7.71,Jozef Stefan Institute,-54,Jozef Stefan Institute,,,,328,16.7,13.3
GNIP,GNIP/M/SI/01,LJUBLJANA,SI,1401500,46.095,14.597,282,Precipitation collectors - unknown,"[Partners: JSI, ARSO], [Info: 1984-1992 @ ARSO, 1992-2000/08 @ JSI, 2000/09-present @ JSI Research Reactor Centre.], [Reference: Vreca et al. 2006, Vreca et al. 2014]",198507,Water - Precipitation - rain,1985-07-15,1985-07-01,1985-07-31,Meteorological data obtained from the Slovenian Environment Agency (ARSO - http://meteo.arso.gov.si/met/en/),-6.09,Jozef Stefan Institute,-35,Jozef Stefan Institute,,,,83,21.2,17.2
GNIP,GNIP/M/SI/01,LJUBLJANA,SI,1401500,46.095,14.597,282,Precipitation collectors - unknown,"[Partners: JSI, ARSO], [Info: 1984-1992 @ ARSO, 1992-2000/08 @ JSI, 2000/09-present @ JSI Research Reactor Centre.], [Reference: Vreca et al. 2006, Vreca et al. 2014]",198508,Water - Precipitation - rain,1985-08-15,1985-08-01,1985-08-31,Meteorological data obtained from the Slovenian Environment Agency (ARSO - http://meteo.arso.gov.si/met/en/),-6.63,Jozef Stefan Institute,-40,Jozef Stefan Institute,,,,128,20,16.5
GNIP,GNIP/M/SI/01,LJUBLJANA,SI,1401500,46.095,14.597,282,Precipitation collectors - unknown,"[Partners: JSI, ARSO], [Info: 1984-1992 @ ARSO, 1992-2000/08 @ JSI, 2000/09-present @ JSI Research Reactor Centre.], [Reference: Vreca et al. 2006, Vreca et al. 2014]",198509,Water - Precipitation - rain,1985-09-15,1985-09-01,1985-09-30,Meteorological data obtained from the Slovenian Environment Agency (ARSO - http://meteo.arso.gov.si/met/en/),-4.95,Jozef Stefan Institute,-33,Jozef Stefan Institute,,,,61,16.4,14.1
GNIP,GNIP/M/SI/01,LJUBLJANA,SI,1401500,46.095,14.597,282,Precipitation collectors - unknown,"[Partners: JSI, ARSO], [Info: 1984-1992 @ ARSO, 1992-2000/08 @ JSI, 2000/09-present @ JSI Research Reactor Centre.], [Reference: Vreca et al. 2006, Vreca et al. 2014]",198510,Water - Precipitation - rain,1985-10-15,1985-10-01,1985-10-31,Meteorological data obtained from the Slovenian Environment Agency (ARSO - http://meteo.arso.gov.si/met/en/),-7.63,Jozef Stefan Institute,-49,Jozef Stefan Institute,,,,22,9.9,9.7
GNIP,GNIP/M/SI/01,LJUBLJANA,SI,1401500,46.095,14.597,282,Precipitation collectors - unknown,"[Partners: JSI, ARSO], [Info: 1984-1992 @ ARSO, 1992-2000/08 @ JSI, 2000/09-present @ JSI Research Reactor Centre.], [Reference: Vreca et al. 2006, Vreca et al. 2014]",198511,"Water - Precipitation - rain & snow (""mixed"")",1985-11-15,1985-11-01,1985-11-30,Meteorological data obtained from the Slovenian Environment Agency (ARSO - http://meteo.arso.gov.si/met/en/),-10.29,Jozef Stefan Institute,-70,Jozef Stefan Institute,,,,209,2.6,6.8
GNIP,GNIP/M/SI/01,LJUBLJANA,SI,1401500,46.095,14.597,282,Precipitation collectors - unknown,"[Partners: JSI, ARSO], [Info: 1984-1992 @ ARSO, 1992-2000/08 @ JSI, 2000/09-present @ JSI Research Reactor Centre.], [Reference: Vreca et al. 2006, Vreca et al. 2014]",198512,"Water - Precipitation - rain & snow (""mixed"")",1985-12-15,1985-12-01,1985-12-31,Meteorological data obtained from the Slovenian Environment Agency (ARSO - http://meteo.arso.gov.si/met/en/),-10.33,Jozef Stefan Institute,-76,Jozef Stefan Institute,,,,92,3.7,7.2
GNIP,GNIP/M/SI/01,LJUBLJANA,SI,1401500,46.095,14.597,282,Precipitation collectors - unknown,"[Partners: JSI, ARSO], [Info: 1984-1992 @ ARSO, 1992-2000/08 @ JSI, 2000/09-present @ JSI Research Reactor Centre.], [Reference: Vreca et al. 2006, Vreca et al. 2014]",198601,"Water - Precipitation - rain & snow (""mixed"")",1986-01-15,1986-01-01,1986-01-31,Meteorological data obtained from the Slovenian Environment Agency (ARSO - http://meteo.arso.gov.si/met/en/),-12.17,Jozef Stefan Institute,-91,Jozef Stefan Institute,,,,78,0.1,5.3
GNIP,GNIP/M/SI/01,LJUBLJANA,SI,1401500,46.095,14.597,282,Precipitation collectors - unknown,"[Partners: JSI, ARSO], [Info: 1984-1992 @ ARSO, 1992-2000/08 @ JSI, 2000/09-present @ JSI Research Reactor Centre.], [Reference: Vreca et al. 2006, Vreca et al. 2014]",198602,"Water - Precipitation - rain & snow (""mixed"")",1986-02-15,1986-02-01,1986-02-28,Meteorological data obtained from the Slovenian Environment Agency (ARSO - http://meteo.arso.gov.si/met/en/),-18.42,Jozef Stefan Institute,-141,Jozef Stefan Institute,,,,102,-2.8,4.2
GNIP,GNIP/M/SI/01,LJUBLJANA,SI,1401500,46.095,14.597,282,Precipitation collectors - unknown,"[Partners: JSI, ARSO], [Info: 1984-1992 @ ARSO, 1992-2000/08 @ JSI, 2000/09-present @ JSI Research Reactor Centre.], [Reference: Vreca et al. 2006, Vreca et al. 2014]",198603,"Water - Precipitation - rain & snow (""mixed"")",1986-03-15,1986-03-01,1986-03-31,Meteorological data obtained from the Slovenian Environment Agency (ARSO - http://meteo.arso.gov.si/met/en/),-11.12,Jozef Stefan Institute,-84,Jozef Stefan Institute,,,,117,3.2,6
GNIP,GNIP/M/SI/01,LJUBLJANA,SI,1401500,46.095,14.597,282,Precipitation collectors - unknown,"[Partners: JSI, ARSO], [Info: 1984-1992 @ ARSO, 1992-2000/08 @ JSI, 2000/09-present @ JSI Research Reactor Centre.], [Reference: Vreca et al. 2006, Vreca et al. 2014]",198604,"Water - Precipitation - rain & snow (""mixed"")",1986-04-15,1986-04-01,1986-04-30,Meteorological data obtained from the Slovenian Environment Agency (ARSO - http://meteo.arso.gov.si/met/en/),-9.57,Jozef Stefan Institute,-64,Jozef Stefan Institute,,,,100,10.2,9
GNIP,GNIP/M/SI/01,LJUBLJANA,SI,1401500,46.095,14.597,282,Precipitation collectors - unknown,"[Partners: JSI, ARSO], [Info: 1984-1992 @ ARSO, 1992-2000/08 @ JSI, 2000/09-present @ JSI Research Reactor Centre.], [Reference: Vreca et al. 2006, Vreca et al. 2014]",198605,Water - Precipitation - rain,1986-05-15,1986-05-01,1986-05-31,Meteorological data obtained from the Slovenian Environment Agency (ARSO - http://meteo.arso.gov.si/met/en/),-7.06,Jozef Stefan Institute,-46,Jozef Stefan Institute,36,1.835555556,Ruder Boskovic Institute,95,17.6,13.9
GNIP,GNIP/M/SI/01,LJUBLJANA,SI,1401500,46.095,14.597,282,Precipitation collectors - unknown,"[Partners: JSI, ARSO], [Info: 1984-1992 @ ARSO, 1992-2000/08 @ JSI, 2000/09-present @ JSI Research Reactor Centre.], [Reference: Vreca et al. 2006, Vreca et al. 2014]",198606,Water - Precipitation - rain,1986-06-15,1986-06-01,1986-06-30,Meteorological data obtained from the Slovenian Environment Agency (ARSO - http://meteo.arso.gov.si/met/en/),-9.85,Jozef Stefan Institute,-66,Jozef Stefan Institute,38.7,1.868333333,Ruder Boskovic Institute,202,17.4,15
GNIP,GNIP/M/SI/01,LJUBLJANA,SI,1401500,46.095,14.597,282,Precipitation collectors - unknown,"[Partners: JSI, ARSO], [Info: 1984-1992 @ ARSO, 1992-2000/08 @ JSI, 2000/09-present @ JSI Research Reactor Centre.], [Reference: Vreca et al. 2006, Vreca et al. 2014]",198607,Water - Precipitation - rain,1986-07-15,1986-07-01,1986-07-31,Meteorological data obtained from the Slovenian Environment Agency (ARSO - http://meteo.arso.gov.si/met/en/),-5.23,Jozef Stefan Institute,-29,Jozef Stefan Institute,25.7,2.089583333,Ruder Boskovic Institute,82,19.6,15.7
GNIP,GNIP/M/SI/01,LJUBLJANA,SI,1401500,46.095,14.597,282,Precipitation collectors - unknown,"[Partners: JSI, ARSO], [Info: 1984-1992 @ ARSO, 1992-2000/08 @ JSI, 2000/09-present @ JSI Research Reactor Centre.], [Reference: Vreca et al. 2006, Vreca et al. 2014]",198608,Water - Precipitation - rain,1986-08-15,1986-08-01,1986-08-31,Meteorological data obtained from the Slovenian Environment Agency (ARSO - http://meteo.arso.gov.si/met/en/),-5.83,Jozef Stefan Institute,-38,Jozef Stefan Institute,17.3,1.630694444,Ruder Boskovic Institute,174,20.1,17
GNIP,GNIP/M/SI/01,LJUBLJANA,SI,1401500,46.095,14.597,282,Precipitation collectors - unknown,"[Partners: JSI, ARSO], [Info: 1984-1992 @ ARSO, 1992-2000/08 @ JSI, 2000/09-present @ JSI Research Reactor Centre.], [Reference: Vreca et al. 2006, Vreca et al. 2014]",198609,Water - Precipitation - rain,1986-09-15,1986-09-01,1986-09-30,Meteorological data obtained from the Slovenian Environment Agency (ARSO - http://meteo.arso.gov.si/met/en/),-6.21,Jozef Stefan Institute,-44,Jozef Stefan Institute,17.7,1.720833333,Ruder Boskovic Institute,77,14.7,12.8
GNIP,GNIP/M/SI/01,LJUBLJANA,SI,1401500,46.095,14.597,282,Precipitation collectors - unknown,"[Partners: JSI, ARSO], [Info: 1984-1992 @ ARSO, 1992-2000/08 @ JSI, 2000/09-present @ JSI Research Reactor Centre.], [Reference: Vreca et al. 2006, Vreca et al. 2014]",198610,Water - Precipitation - rain,1986-10-15,1986-10-01,1986-10-31,Meteorological data obtained from the Slovenian Environment Agency (ARSO - http://meteo.arso.gov.si/met/en/),-11.32,Jozef Stefan Institute,-82,Jozef Stefan Institute,14.1,1.573333333,Ruder Boskovic Institute,99,10.2,10.2
GNIP,GNIP/M/SI/01,LJUBLJANA,SI,1401500,46.095,14.597,282,Precipitation collectors - unknown,"[Partners: JSI, ARSO], [Info: 1984-1992 @ ARSO, 1992-2000/08 @ JSI, 2000/09-present @ JSI Research Reactor Centre.], [Reference: Vreca et al. 2006, Vreca et al. 2014]",198611,Water - Precipitation - rain,1986-11-15,1986-11-01,1986-11-30,Meteorological data obtained from the Slovenian Environment Agency (ARSO - http://meteo.arso.gov.si/met/en/),-12.12,Jozef Stefan Institute,-94,Jozef Stefan Institute,8.8,1.606111111,Ruder Boskovic Institute,70,5.5,7.6
GNIP,GNIP/M/SI/01,LJUBLJANA,SI,1401500,46.095,14.597,282,Precipitation collectors - unknown,"[Partners: JSI, ARSO], [Info: 1984-1992 @ ARSO, 1992-2000/08 @ JSI, 2000/09-present @ JSI Research Reactor Centre.], [Reference: Vreca et al. 2006, Vreca et al. 2014]",198612,"Water - Precipitation - rain & snow (""mixed"")",1986-12-15,1986-12-01,1986-12-31,Meteorological data obtained from the Slovenian Environment Agency (ARSO - http://meteo.arso.gov.si/met/en/),-14.03,Jozef Stefan Institute,-101,Jozef Stefan Institute,20.6,1.933888889,Ruder Boskovic Institute,68,-1.5,4.7
GNIP,GNIP/M/SI/01,LJUBLJANA,SI,1401500,46.095,14.597,282,Precipitation collectors - unknown,"[Partners: JSI, ARSO], [Info: 1984-1992 @ ARSO, 1992-2000/08 @ JSI, 2000/09-present @ JSI Research Reactor Centre.], [Reference: Vreca et al. 2006, Vreca et al. 2014]",198701,"Water - Precipitation - rain & snow (""mixed"")",1987-01-15,1987-01-01,1987-01-31,Meteorological data obtained from the Slovenian Environment Agency (ARSO - http://meteo.arso.gov.si/met/en/),-13.46,Jozef Stefan Institute,-99,Jozef Stefan Institute,25.4,1.876527778,Ruder Boskovic Institute,115,-3.4,4
GNIP,GNIP/M/SI/01,LJUBLJANA,SI,1401500,46.095,14.597,282,Precipitation collectors - unknown,"[Partners: JSI, ARSO], [Info: 1984-1992 @ ARSO, 1992-2000/08 @ JSI, 2000/09-present @ JSI Research Reactor Centre.], [Reference: Vreca et al. 2006, Vreca et al. 2014]",198702,"Water - Precipitation - rain & snow (""mixed"")",1987-02-15,1987-02-01,1987-02-28,Meteorological data obtained from the Slovenian Environment Agency (ARSO - http://meteo.arso.gov.si/met/en/),-12.74,Jozef Stefan Institute,-95,Jozef Stefan Institute,22.8,1.712638889,Ruder Boskovic Institute,104,0.5,5.3
GNIP,GNIP/M/SI/01,LJUBLJANA,SI,1401500,46.095,14.597,282,Precipitation collectors - unknown,"[Partners: JSI, ARSO], [Info: 1984-1992 @ ARSO, 1992-2000/08 @ JSI, 2000/09-present @ JSI Research Reactor Centre.], [Reference: Vreca et al. 2006, Vreca et al. 2014]",198703,"Water - Precipitation - rain & snow (""mixed"")",1987-03-15,1987-03-01,1987-03-31,Meteorological data obtained from the Slovenian Environment Agency (ARSO - http://meteo.arso.gov.si/met/en/),-10.1,Jozef Stefan Institute,-72,Jozef Stefan Institute,23.1,1.794583333,Ruder Boskovic Institute,76,1.1,4.8
GNIP,GNIP/M/SI/01,LJUBLJANA,SI,1401500,46.095,14.597,282,Precipitation collectors - unknown,"[Partners: JSI, ARSO], [Info: 1984-1992 @ ARSO, 1992-2000/08 @ JSI, 2000/09-present @ JSI Research Reactor Centre.], [Reference: Vreca et al. 2006, Vreca et al. 2014]",198704,"Water - Precipitation - rain & snow (""mixed"")",1987-04-15,1987-04-01,1987-04-30,Meteorological data obtained from the Slovenian Environment Agency (ARSO - http://meteo.arso.gov.si/met/en/),-7.59,Jozef Stefan Institute,-53,Jozef Stefan Institute,30.7,1.753611111,Ruder Boskovic Institute,53,11.1,8.4
GNIP,GNIP/M/SI/01,LJUBLJANA,SI,1401500,46.095,14.597,282,Precipitation collectors - unknown,"[Partners: JSI, ARSO], [Info: 1984-1992 @ ARSO, 1992-2000/08 @ JSI, 2000/09-present @ JSI Research Reactor Centre.], [Reference: Vreca et al. 2006, Vreca et al. 2014]",198705,Water - Precipitation - rain,1987-05-15,1987-05-01,1987-05-31,Meteorological data obtained from the Slovenian Environment Agency (ARSO - http://meteo.arso.gov.si/met/en/),-6.27,Jozef Stefan Institute,-41,Jozef Stefan Institute,36,1.892916667,Ruder Boskovic Institute,113,13.3,10.5
GNIP,GNIP/M/SI/01,LJUBLJANA,SI,1401500,46.095,14.597,282,Precipitation collectors - unknown,"[Partners: JSI, ARSO], [Info: 1984-1992 @ ARSO, 1992-2000/08 @ JSI, 2000/09-present @ JSI Research Reactor Centre.], [Reference: Vreca et al. 2006, Vreca et al. 2014]",198706,Water - Precipitation - rain,1987-06-15,1987-06-01,1987-06-30,Meteorological data obtained from the Slovenian Environment Agency (ARSO - http://meteo.arso.gov.si/met/en/),-7.98,Jozef Stefan Institute,-52,Jozef Stefan Institute,19.3,1.835555556,Ruder Boskovic Institute,147,17.8,14.5
GNIP,GNIP/M/SI/01,LJUBLJANA,SI,1401500,46.095,14.597,282,Precipitation collectors - unknown,"[Partners: JSI, ARSO], [Info: 1984-1992 @ ARSO, 1992-2000/08 @ JSI, 2000/09-present @ JSI Research Reactor Centre.], [Reference: Vreca et al. 2006, Vreca et al. 2014]",198707,Water - Precipitation - rain,1987-07-15,1987-07-01,1987-07-31,Meteorological data obtained from the Slovenian Environment Agency (ARSO - http://meteo.arso.gov.si/met/en/),-7.27,Jozef Stefan Institute,-45,Jozef Stefan Institute,36.3,1.753611111,Ruder Boskovic Institute,144,21.4,17.4
GNIP,GNIP/M/SI/01,LJUBLJANA,SI,1401500,46.095,14.597,282,Precipitation collectors - unknown,"[Partners: JSI, ARSO], [Info: 1984-1992 @ ARSO, 1992-2000/08 @ JSI, 2000/09-present @ JSI Research Reactor Centre.], [Reference: Vreca et al. 2006, Vreca et al. 2014]",198708,Water - Precipitation - rain,1987-08-15,1987-08-01,1987-08-31,Meteorological data obtained from the Slovenian Environment Agency (ARSO - http://meteo.arso.gov.si/met/en/),-7.99,Jozef Stefan Institute,-53,Jozef Stefan Institute,25,1.794583333,Ruder Boskovic Institute,103,18.7,16.3
